,Campaign_Name,Status,Payout,Currency,Date,Customer_city,Customer_Region,Customer_Country,Sub_Id
1938,Walmart Affiliate Program,APPROVED,2.60,USD,2024-02-27,Freeport,New York,US,gmg
1939,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-27,Gainesville,Florida,US,gmg
1940,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-27,Gainesville,Florida,US,gmg
1941,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-27,Gainesville,Florida,US,gmg
1942,Walmart Affiliate Program,APPROVED,2.18,USD,2024-02-27,n/a,n/a,NL,gmg
1943,NordVPN,APPROVED,32.54,USD,2024-02-27,Madison,Wisconsin,US,gmg
1944,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-27,Columbus,Georgia,US,gmg
1945,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-27,Inglewood,California,US,gmg
1946,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-27,Columbus,Georgia,US,gmg
1947,NordVPN,REVERSED,0.00,USD,2024-02-27,Brisbane,Queensland,AU,gmg
1948,Wish,APPROVED,0.50,USD,2024-02-27,Roanne,Auvergne-Rhone-Alpes,FR,gmg
1949,NordVPN,APPROVED,5.20,USD,2024-02-27,Collinsville,Oklahoma,US,gmg
1950,Walmart Affiliate Program,APPROVED,0.16,USD,2024-02-28,Warren,Michigan,US,gmg
1951,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-28,Fort Wayne,Indiana,US,gmg
1952,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-28,Columbus,Georgia,US,gmg
1953,DHgate,APPROVED,0.74,USD,2024-02-29,Wellington,Wellington,NZ,gmg
1954,Walmart Affiliate Program,APPROVED,0.09,USD,2024-02-28,Port Huron,Michigan,US,gmg
1955,Walmart Affiliate Program,APPROVED,0.03,USD,2024-02-28,Columbus,Georgia,US,gmg
1956,Walmart Affiliate Program,APPROVED,0.20,USD,2024-02-28,Chicago,Illinois,US,gmg
1957,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-28,Lincoln,Maine,US,gmg
1958,Walmart Affiliate Program,APPROVED,3.98,USD,2024-02-28,Lincoln,Maine,US,gmg
1959,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-28,Greenville,Texas,US,gmg
1960,Walmart Affiliate Program,APPROVED,0.02,USD,2024-02-28,Covington,Georgia,US,gmg
1961,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-28,Tucson,Arizona,US,gmg
1962,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-28,Anderson,Indiana,US,gmg
1963,Wish,APPROVED,1.57,USD,2024-02-27,Saint-Apollinaire,Quebec,CA,gmg
1964,Walmart Affiliate Program,APPROVED,0.20,USD,2024-02-28,Murrells Inlet,South Carolina,US,gmg
1965,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-28,Martinsville,Indiana,US,gmg
1966,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-28,Oklahoma City,Oklahoma,US,gmg
1967,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-28,Forest,Virginia,US,gmg
1968,Walmart Affiliate Program,APPROVED,0.70,USD,2024-02-28,Douglasville,Georgia,US,gmg
1969,Walmart Affiliate Program,APPROVED,2.99,USD,2024-02-28,Wesley Chapel,Florida,US,gmg
1970,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-28,Anderson,Indiana,US,gmg
1971,Walmart Affiliate Program,APPROVED,4.03,USD,2024-02-28,Houston,Texas,US,gmg
1972,Walmart Affiliate Program,APPROVED,0.10,USD,2024-02-28,Acworth,Georgia,US,gmg
1973,Walmart Affiliate Program,APPROVED,0.21,USD,2024-02-28,Perris,California,US,gmg
1974,NordVPN,APPROVED,5.22,USD,2024-02-28,Higashiosaka,Ōsaka,JP,gmg
1975,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-29,Falls Church,Virginia,US,gmg
1976,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-29,Oklahoma City,Oklahoma,US,gmg
1977,Walmart Affiliate Program,APPROVED,0.02,USD,2024-02-29,Columbus,Georgia,US,gmg
1978,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-29,Oklahoma City,Oklahoma,US,gmg
1979,Walmart Affiliate Program,APPROVED,0.02,USD,2024-02-29,Columbus,Georgia,US,gmg
1980,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-29,Columbus,Georgia,US,gmg
1981,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-29,Belleview,Florida,US,gmg
1982,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-29,Columbus,Georgia,US,gmg
1983,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-29,Hartford,Connecticut,US,gmg
1984,Namecheap,APPROVED,1.23,USD,2024-02-28,Barra Bonita,Sao Paulo,BR,gmg
1985,Walmart Affiliate Program,APPROVED,0.74,USD,2024-02-29,Spring,Texas,US,gmg
1986,Walmart Affiliate Program,APPROVED,4.10,USD,2024-02-29,San Juan,n/a,PR,gmg
1987,Walmart Affiliate Program,APPROVED,1.10,USD,2024-02-29,Inglewood,California,US,gmg
1988,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-29,Columbus,Georgia,US,gmg
1989,Walmart Affiliate Program,APPROVED,0.27,USD,2024-02-29,Orlando,Florida,US,gmg
1990,NordVPN,APPROVED,32.54,USD,2024-02-29,Alexandria,Virginia,US,gmg
1991,DHgate,APPROVED,6.83,USD,2024-03-01,Lewisham,England,GB,gmg
1992,Walmart Affiliate Program,APPROVED,0.17,USD,2024-02-29,Bossier City,Louisiana,US,gmg
1993,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-29,Columbus,Georgia,US,gmg
1994,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-29,Pompano Beach,Florida,US,gmg
1995,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-29,Pompano Beach,Florida,US,gmg
1996,Walmart Affiliate Program,APPROVED,0.66,USD,2024-02-29,Wenonah,New Jersey,US,gmg
1997,DigitalOcean,APPROVED,0.00,USD,2024-03-01,Ashburn,Virginia,US,
1998,DHgate,APPROVED,40.98,USD,2024-03-01,n/a,Louisiana,US,gmg
1999,DigitalOcean,APPROVED,2.11,USD,2024-03-05,Ashburn,Virginia,US,
